"","finalStackSize","lowestStackSize"
"1497",49945,49397
"1498",81175,49899
"1499",42835,40253
"1500",78755,50000
"1501",60750,47284
"1502",58135,49260
"1503",62980,49799
"1504",59595,48626
"1505",69475,49345
"1506",78570,49655
"1507",44985,43980
"1508",80600,49499
"1509",54065,44028
"1510",64095,49899
"1511",48825,43226
"1512",60105,47398
"1513",50630,40274
"1514",70755,50000
"1515",61490,49246
"1516",72740,49898
"1517",57185,49414
"1518",55390,46033
"1519",68500,49998
"1520",78615,49586
"1521",54675,45007
"1522",61535,49507
"1523",54120,48693
"1524",70085,47944
"1525",67935,49798
"1526",69630,48920
"1527",61625,49422
"1528",67830,48857
"1529",67595,44319
"1530",59430,49899
"1531",61715,49880
"1532",72260,46003
"1533",68285,44519
"1534",62650,47755
"1535",63015,47659
"1536",63465,49836
"1537",63430,49798
"1538",78055,48994
"1539",55385,43331
"1540",56285,46998
"1541",75045,49100
"1542",69715,49393
"1543",66170,47471
"1544",59825,49230
"1545",62300,48084
"1546",62865,49899
"1547",67175,50000
"1548",64825,48008
"1549",61955,49595
"1550",63585,48389
"1551",65040,48435
"1552",56845,47364
"1553",54765,44328
"1554",64715,47357
"1555",68710,49309
"1556",72855,48793
"1557",56385,45285
"1558",69805,49260
"1559",64370,45937
"1560",69385,49676
"1561",64500,49791
"1562",63135,44707
"1563",83835,49998
"1564",51180,47531
"1565",66985,48228
"1566",73110,47269
"1567",73395,50000
"1568",62285,46970
"1569",61900,49449
"1570",57765,48888
"1571",67215,49390
"1572",79250,49577
"1573",70190,49284
"1574",52855,47224
"1575",60855,49876
"1576",69175,48889
"1577",71275,49899
"1578",68485,46668
"1579",81365,49799
"1580",63115,49799
"1581",70795,44413
"1582",59675,49899
"1583",67415,49605
"1584",51995,49885
"1585",61865,49668
"1586",60190,49899
"1587",56495,43518
"1588",75885,50000
"1589",65060,46920
"1590",67420,45094
"1591",69015,49645
"1592",70185,49934
"1593",45610,38009
"1594",55005,49395
"1595",40385,34471
"1596",73745,49590
"1597",67715,49325
"1598",71155,47414
"1599",74655,49899
"1600",78865,48885
"1601",55675,49998
"1602",64700,48196
"1603",68475,48642
"1604",83370,49899
"1605",71930,49217
"1606",58795,38974
"1607",56480,44948
"1608",59135,47904
"1609",59490,47174
"1610",68980,49778
"1611",66940,49465
"1612",59815,49796
"1613",65215,48228
"1614",66070,50000
"1615",63720,42249
"1616",50210,47031
"1617",58895,49741
"1618",75780,49037
"1619",64110,49038
"1620",70130,49555
"1621",53140,45485
"1622",81970,50000
"1623",71155,48864
"1624",64995,48315
"1625",62425,49998
"1626",62030,49640
"1627",71325,49698
"1628",48715,45295
"1629",75950,50000
"1630",69295,46792
"1631",56455,49017
"1632",59895,49215
"1633",70610,46249
"1634",72535,49899
"1635",54455,47033
"1636",54265,47934
"1637",62430,48501
"1638",46275,40032
"1639",55665,48066
"1640",79705,49212
"1641",66995,48647
"1642",75615,48850
"1643",68575,47612
"1644",66000,48767
"1645",52965,46523
"1646",54375,46370
"1647",55585,49022
"1648",53570,43238
"1649",72595,49130
"1650",62225,46527
"1651",55465,45514
"1652",61105,47966
"1653",59760,46998
"1654",76800,49601
"1655",67870,49267
"1656",50790,46697
"1657",64185,49222
"1658",77800,49033
"1659",66205,49427
"1660",67245,48612
"1661",77000,49660
"1662",66990,50000
"1663",74480,46589
"1664",64905,45174
"1665",67440,47140
"1666",60035,47632
"1667",53040,49874
"1668",66365,49580
"1669",60360,49899
"1670",66820,50000
"1671",66810,49248
"1672",60575,45811
"1673",65870,44845
"1674",60310,49798
"1675",66620,49673
"1676",61105,44463
"1677",61560,47638
"1678",60440,49370
"1679",55825,48496
"1680",60500,48799
"1681",69685,50000
"1682",74125,48879
"1683",71590,49431
"1684",62965,49849
"1685",59855,48561
"1686",61735,49825
"1687",62050,49380
"1688",70600,49899
"1689",64245,50000
"1690",71575,49337
"1691",64110,49603
"1692",51680,49769
"1693",58865,45577
"1694",58710,49615
"1695",59380,46286
"1696",62610,48176
"1697",54910,45703
"1698",61655,49899
"1699",53215,48275
"1700",66860,48553
"1701",72655,48980
"1702",65265,49509
"1703",70290,49105
"1704",60615,46294
"1705",69430,49410
"1706",68910,50000
"1707",56925,49799
"1708",53705,44980
"1709",55915,43224
"1710",48075,38368
"1711",69095,49354
"1712",53495,41422
"1713",71075,49799
"1714",57615,44400
"1715",72790,49447
"1716",81895,48631
"1717",59365,48621
"1718",51455,45471
"1719",61345,47920
"1720",57930,49799
"1721",47595,42062
"1722",61655,49057
"1723",49185,44013
"1724",69470,49440
"1725",56085,43262
"1726",57930,49950
"1727",68360,47984
"1728",65290,47180
"1729",55750,40404
"1730",65115,46641
"1731",58560,49637
"1732",72935,49184
"1733",62610,49902
"1734",61770,50000
"1735",65490,46709
"1736",62550,49798
"1737",70670,49173
"1738",71185,49458
"1739",66350,49898
"1740",52470,36440
"1741",56590,49760
"1742",72095,49069
"1743",58630,49798
"1744",69090,47288
"1745",59260,46518
"1746",75885,49390
"1747",59615,47106
"1748",64910,43821
"1749",73825,48778
"1750",59310,48526
"1751",44785,44124
"1752",60880,47099
"1753",58485,49492
"1754",59240,49616
"1755",61580,49583
"1756",53010,42843
"1757",59260,47836
"1758",55950,49998
"1759",58960,49034
"1760",55585,46874
"1761",63155,47335
"1762",51545,46492
"1763",69315,48753
"1764",69090,49689
"1765",70995,48996
"1766",62520,49801
"1767",66925,48485
"1768",70180,48552
"1769",63685,48109
"1770",60735,48314
"1771",64205,46305
"1772",65350,50000
"1773",63600,49630
"1774",67385,44604
"1775",69980,49597
"1776",68640,49798
"1777",59685,47405
"1778",58115,46190
"1779",67220,49799
"1780",68705,49349
"1781",71180,48922
"1782",55600,47327
"1783",78315,48778
"1784",61840,49018
"1785",68985,49301
"1786",72870,49799
"1787",52455,46783
"1788",78505,49432
"1789",81520,49451
"1790",62745,44539
"1791",63060,50000
"1792",63055,48570
"1793",62875,48741
"1794",63510,49157
"1795",59750,46617
"1796",64815,49808
"1797",72815,47115
"1798",56455,49799
"1799",70655,49162
"1800",54465,35263
"1801",52060,48033
"1802",50985,43756
"1803",66605,48121
"1804",62200,46369
"1805",57500,47885
"1806",69400,47856
"1807",72145,49765
"1808",65195,48689
"1809",68045,49055
"1810",55240,45810
"1811",58895,49744
"1812",63800,49982
"1813",64895,49482
"1814",61680,49321
"1815",59660,48759
"1816",60565,49561
"1817",62210,49698
"1818",72535,49799
"1819",63345,48895
"1820",74680,48974
"1821",70685,49799
"1822",57050,48149
"1823",72620,48230
"1824",60010,44634
"1825",70940,46578
"1826",77885,49843
"1827",63075,49998
"1828",64145,49474
"1829",77070,49799
"1830",69965,47774
"1831",70365,48054
"1832",59405,48204
"1833",69695,49435
"1834",73955,49487
"1835",58855,47870
"1836",63200,49807
"1837",53065,42060
"1838",47880,46160
"1839",76075,50000
"1840",59525,45226
"1841",56495,44924
"1842",63330,48895
"1843",69080,49799
"1844",66050,49803
"1845",65620,46664
"1846",55840,49585
"1847",60855,48714
"1848",60845,47608
"1849",51950,45533
"1850",66860,50000
"1851",50560,44577
"1852",62900,47604
"1853",68925,49423
"1854",64625,46892
"1855",67620,49917
"1856",62795,49615
"1857",70945,49119
"1858",60545,49202
"1859",62685,47809
"1860",69570,49278
"1861",44645,43654
"1862",68350,50000
"1863",55280,43189
"1864",63215,49821
"1865",71380,48895
"1866",50570,46107
"1867",66725,49613
"1868",59645,46610
"1869",69190,50000
"1870",62250,45890
"1871",61780,49520
"1872",53940,43985
"1873",59015,49650
"1874",77030,49136
"1875",59390,48116
"1876",56960,47254
"1877",66045,49799
"1878",61795,46585
"1879",53400,48705
"1880",55580,50000
"1881",59635,49297
"1882",65880,50000
"1883",59170,47714
"1884",65185,49899
"1885",63245,48265
"1886",66165,47851
"1887",62210,50000
"1888",61445,49759
"1889",65115,49306
"1890",65560,45587
"1891",64420,46821
"1892",52650,49905
"1893",72100,49899
"1894",78820,49865
"1895",65775,49237
"1896",66210,49787
"1897",56345,37860
"1898",57810,49798
"1899",69070,49264
"1900",71180,47175
"1901",71930,49767
"1902",75135,49899
"1903",55840,48890
"1904",73090,49836
"1905",77105,49724
"1906",54725,48495
"1907",65285,48313
"1908",66180,48284
"1909",60105,48178
"1910",70200,49444
"1911",66595,49615
"1912",62045,49567
"1913",62720,49698
"1914",76130,49920
"1915",54685,49331
"1916",63305,47977
"1917",64200,47718
"1918",56140,49029
"1919",61665,45821
"1920",56995,39721
"1921",76700,49787
"1922",56915,46184
"1923",65225,49790
"1924",51870,47796
"1925",76170,48939
"1926",73030,49649
"1927",68120,49276
"1928",55775,48706
"1929",80845,49899
"1930",57985,45815
"1931",49205,35920
"1932",59065,47419
"1933",67225,47854
"1934",56620,49799
"1935",64180,49710
"1936",53360,46306
"1937",55430,48265
"1938",69370,49617
"1939",72370,49428
"1940",55125,44795
"1941",70265,48982
"1942",76620,49696
"1943",69580,50000
"1944",54350,47078
"1945",54310,44735
"1946",47570,42401
"1947",68185,49798
"1948",68870,49899
"1949",62915,46323
"1950",65455,49698
"1951",42825,42825
"1952",57335,46012
"1953",79600,49954
"1954",59000,45127
"1955",66090,49798
"1956",62125,49079
"1957",64300,48572
"1958",53870,42879
"1959",61475,49678
"1960",63130,49556
"1961",56205,49471
"1962",73800,49899
"1963",58150,48068
"1964",55485,42378
"1965",72705,49783
"1966",63000,49650
"1967",43665,40690
"1968",71530,49782
"1969",72260,46976
"1970",55665,48608
"1971",64900,49183
"1972",66050,49798
"1973",73530,50000
"1974",57180,42432
"1975",58995,45674
"1976",72070,49898
"1977",61445,50000
"1978",66595,49265
"1979",71740,48497
"1980",65155,48942
"1981",59775,44354
"1982",61330,43975
"1983",72460,48569
"1984",56475,43926
"1985",64505,50000
"1986",66715,49335
"1987",66935,50000
"1988",65510,50000
"1989",57700,43643
"1990",61045,49898
"1991",60975,48414
"1992",63045,49198
"1993",63350,49790
"1994",71810,50000
"1995",75460,48941
"1996",66450,50000
"1997",68565,49899
"1998",61795,47997
"1999",63725,49620
"2000",49355,47562
"2001",59660,45255
"2002",61665,49565
"2003",71235,49998
"2004",66795,48529
"2005",75240,49799
"2006",61000,48957
"2007",70425,50000
"2008",61345,49430
"2009",73985,49798
"2010",39845,32664
"2011",58165,49998
"2012",63490,49545
"2013",64580,49798
"2014",57195,48851
"2015",74020,48577
"2016",59085,49205
"2017",67060,48183
"2018",59060,44037
"2019",74410,49898
"2020",59570,49038
"2021",70375,48179
"2022",64025,49998
"2023",64560,49960
"2024",55695,49354
"2025",53360,38549
"2026",59230,49461
"2027",65830,49028
"2028",59665,49916
"2029",71330,50000
"2030",59315,47254
"2031",70170,49798
"2032",61600,47344
"2033",70650,49587
"2034",61625,49899
"2035",52595,43117
"2036",66855,49449
"2037",66580,48694
"2038",64030,46349
"2039",68460,48827
"2040",69565,49599
"2041",59720,43742
"2042",58180,50000
"2043",70485,49614
"2044",54325,40309
"2045",67400,49415
"2046",46940,45244
"2047",71215,49798
"2048",67680,48028
"2049",59730,48448
"2050",67130,49474
"2051",62305,49062
"2052",62120,50000
"2053",63615,49785
"2054",64430,49301
"2055",70435,49921
"2056",73800,49208
"2057",63220,48064
"2058",55700,49786
"2059",69975,47340
"2060",72290,46493
"2061",51995,44598
"2062",53995,48865
"2063",69230,49825
"2064",59010,47993
"2065",63740,49357
"2066",51020,43285
"2067",73950,48364
"2068",65795,49194
"2069",58985,49798
"2070",63570,48794
"2071",69870,49950
"2072",80590,49899
"2073",65680,48561
"2074",66250,50000
"2075",56545,47450
"2076",53270,46819
"2077",56580,46663
"2078",60560,46569
"2079",71135,49320
"2080",66525,47189
"2081",78340,49899
"2082",60280,46892
"2083",65140,48443
"2084",54990,47747
"2085",50680,33108
"2086",58840,46960
"2087",67050,49968
"2088",64360,48528
"2089",56945,49762
"2090",59810,46803
"2091",54765,50000
"2092",59100,43737
"2093",70175,49044
"2094",68470,49822
"2095",72690,50000
"2096",69260,49551
"2097",78840,49899
"2098",59435,46555
"2099",52235,42395
"2100",77510,49033
"2101",65270,49998
"2102",65425,48117
"2103",63560,48810
"2104",65120,49612
"2105",79155,50000
"2106",64305,49998
"2107",60665,49505
"2108",61175,46387
"2109",61395,48772
"2110",51460,45921
"2111",67935,49624
"2112",63585,47614
"2113",68030,48554
"2114",58000,50000
"2115",64600,49328
"2116",61805,49598
"2117",54725,46747
"2118",64490,49453
"2119",43965,39039
"2120",57810,49250
"2121",66220,50000
"2122",65055,49642
"2123",64585,48365
"2124",65620,47499
"2125",57845,44551
"2126",41220,38901
"2127",56450,45604
"2128",69945,48919
"2129",76650,49898
"2130",74010,49502
"2131",60830,48298
"2132",59700,44874
"2133",66350,49993
"2134",63335,49328
"2135",74250,49359
"2136",67010,47812
"2137",58905,48496
"2138",55425,45422
"2139",64595,46152
"2140",78065,49549
"2141",75190,50000
"2142",53970,46726
"2143",70995,48642
"2144",72470,48078
"2145",60685,47399
"2146",78870,48856
"2147",68630,49405
"2148",63710,48987
"2149",60785,49591
"2150",53275,49446
"2151",48125,40875
"2152",56805,47375
"2153",52285,44258
"2154",72355,49357
"2155",59635,44464
"2156",56965,50000
"2157",66175,48249
"2158",74900,49138
"2159",61045,48770
"2160",70570,49139
"2161",56830,44447
"2162",74695,49196
"2163",70905,47363
"2164",69440,49994
"2165",66185,48920
"2166",62515,48735
"2167",60900,49546
"2168",66455,45637
"2169",59170,49899
"2170",37380,34835
"2171",72515,47797
"2172",50660,48872
"2173",61640,47345
"2174",70385,50000
"2175",59050,48936
"2176",51025,49093
"2177",61775,48976
"2178",51135,46759
"2179",70415,49899
"2180",59245,49818
"2181",59930,46665
"2182",60135,50000
"2183",70490,49816
"2184",69280,49155
"2185",67865,48515
"2186",52440,46447
"2187",71105,49245
"2188",73460,49899
"2189",72670,46491
"2190",72190,49829
"2191",64400,49598
"2192",62990,44093
"2193",57785,39860
"2194",75660,49063
"2195",59385,46326
"2196",65475,49323
"2197",61560,49605
"2198",63515,49634
"2199",69580,49144
"2200",66520,46402
"2201",72080,47699
"2202",68140,50000
"2203",47085,46633
"2204",69945,49247
"2205",77270,48991
"2206",74685,47397
"2207",70440,49536
"2208",54865,47343
"2209",55400,47486
"2210",74630,49629
"2211",56105,47662
"2212",77470,48262
"2213",55685,47116
"2214",57765,48269
"2215",54950,44792
"2216",66655,49108
"2217",72205,49899
"2218",61300,45934
"2219",53305,44233
"2220",61725,49535
"2221",53240,41919
"2222",73405,48910
"2223",64455,44931
"2224",56135,47329
"2225",51635,39770
"2226",60200,49042
"2227",49290,44743
"2228",66805,49698
"2229",59395,49460
"2230",72770,49987
"2231",70120,47931
"2232",43990,42930
"2233",74825,49799
"2234",70495,49414
"2235",68395,49692
"2236",60425,49698
"2237",56190,47775
"2238",54040,45590
"2239",57965,48764
"2240",71405,49416
"2241",64000,46328
"2242",62680,45687
"2243",47620,42057
"2244",60635,47364
"2245",73540,48864
"2246",79095,49730
"2247",66535,46727
"2248",70415,48761
"2249",73365,49998
"2250",66915,45764
"2251",61985,49359
"2252",38800,38800
"2253",67680,47643
"2254",76405,49076
"2255",62115,44472
"2256",54665,46589
"2257",72210,48201
"2258",46535,40395
"2259",64800,44114
"2260",60750,49959
"2261",66770,48170
"2262",61295,41863
"2263",74965,49550
"2264",69165,48118
"2265",65215,49899
"2266",65160,49998
"2267",67285,49698
"2268",65335,50000
"2269",47280,40034
"2270",63745,49940
"2271",78215,49799
"2272",66940,49164
"2273",55385,45967
"2274",59010,46324
"2275",54650,48601
"2276",58780,49087
"2277",77120,46306
"2278",43905,40431
"2279",68615,50000
"2280",50925,47522
"2281",75120,48217
"2282",79000,49899
"2283",71285,47599
"2284",67720,50000
"2285",64925,45374
"2286",74145,49998
"2287",66470,49289
"2288",73095,49698
"2289",75055,48731
"2290",56305,46885
"2291",52715,47229
"2292",70885,49642
"2293",62350,49465
"2294",63175,46038
"2295",65470,49255
"2296",66545,49392
"2297",61185,47597
"2298",63010,49386
"2299",58110,47934
"2300",62015,46736
"2301",73305,49698
"2302",58810,49403
"2303",44950,33337
"2304",64300,49652
